arcade_addr,rom_addr,role,window,operation_type,execution_class,evidence,safe_to_nop_after_replacement,safe_to_nop_reason,replacement_target,source_origin,patch_status,priority,confidence,notes
0x0511BC,0x0513BC,Palette callsite: invokes 0x59AD4 for gameplay palette bank update,none,palette,active_conditional_gameplay,gameplay loop 0x040000 -> 0x041F0E -> 0x5100A -> 0x51156/0x51190 -> 0x511BC -> JSR 0x59AD4.,NO,Callsite applies gameplay/FX palette updates; keep as explicit replacement anchor.,palette load,palette buffer,unpatched,required_now_gameplay,High,One distinct callsite in CLCS palette update network.
0x0511D0,0x0513D0,Palette callsite: invokes 0x59AD4 for gameplay palette bank update,none,palette,active_conditional_gameplay,gameplay loop 0x040000 -> 0x041F0E -> 0x5100A -> 0x51156/0x51190 -> 0x511D0 -> JSR 0x59AD4.,NO,Callsite applies gameplay/FX palette updates; keep as explicit replacement anchor.,palette load,palette buffer,unpatched,required_now_gameplay,High,One distinct callsite in CLCS palette update network.
0x0517E6,0x0519E6,"Health threshold check: CMP.W #0, A5@(0x013A) gating death/critical gameplay branches",none,control/state,active_conditional_gameplay,gameplay loop entry 0x040000 -> 0x041F0E -> gameplay update branch -> 0x0517E6 health compare.,NO,Control branch feeding when health-bar and death paths update; not a direct renderer.,none,workram,unpatched,not_needed,High,Non-rendering control check; kept active for anchor-complete data-flow proof. [Validation: non-rendering dispatch/control node; downstream renderer targets are tracked in separate rows.]
0x05276C,0x05296C,Callsite feeding window path: call/jump to 0x052974,C,control/state,active_conditional_gameplay,gameplay loop entry 0x040000 (game_engine_040000) -> game_engine_040000 -> callsite 0x05276C -> 0x052974.,NO,Active control/dispatch path; not a direct rendering writer.,none,other,partially_patched,not_needed,Medium,Auto-added callsite from disassembly: `bsrw 0x52974` Non-rendering active control/dispatch path; intentionally replacement_target=none. [Validation: non-rendering dispatch/control node; downstream renderer targets are tracked in separate rows.]
0x052858,0x052A58,"C-window base RTS: MOVEA.L #0xC08000,A0 — entry of routine that builds C-window row pointer",C,pointer init,dead_or_retired,genesistan_run_original_frontend_tick() [startup_trampoline.s] -> JMP 0x03A208 (arcade 0x03A008) -> arcade frontend state machine -> game engine -> routine at 0x052858 (would set A0 to C-window FG base). RTS'd at entry.,YES,RTS'd at entry. Tilemap reads ROM directly; row-ptr chain is retired.,none,other,already_patched,not_needed,High,RTS'd.
0x052974,0x052B74,"C-window base RTS: second MOVEA.L #0xC08000,A0 entry (alternate path)",C,pointer init,dead_or_retired,genesistan_run_original_frontend_tick() [startup_trampoline.s] -> JMP 0x03A208 (arcade 0x03A008) -> arcade frontend state machine -> alternate game engine path -> 0x052974. RTS'd.,YES,RTS'd.,none,other,already_patched,not_needed,High,RTS'd.
0x054A2C,0x054C2C,Gameplay item/status dispatcher: updates icon state fields (A5@(0x1388/0x138A/0x140E/0x1410)) from gameplay events,none,staging,active_every_frame_gameplay,gameplay loop entry 0x040000 -> 0x041F0E -> 0x5100A -> JSR 0x54A2C.,NO,Feeds lower-right icon renderer state; no direct write itself.,VDP SAT,workram,unpatched,required_now_gameplay,High,Backward trace from item cheats (weapon/armour/ring/rod/necklace) converges on these state bytes/words.
0x0556F2,0x0558F2,"C-window pointer store: ADDIL #0xC08000,D1 + MOVE.L D1,A5@(0x10A4) — FG base into workram layer-1 slot",C,pointer init,init_only,genesistan_run_original_frontend_tick() [startup_trampoline.s] -> JMP 0x03A208 (arcade 0x03A008) -> arcade frontend state machine -> title init path -> 0x0556F2.,YES,Already NOPped.,none,other,already_patched,not_needed,High,NOP'd.
0x0556FC,0x0558FC,Callsite feeding window path: call/jump to 0x055948,C,control/state,active_conditional_gameplay,gameplay loop entry 0x040000 (game_engine_040000) -> game_engine_040000 -> callsite 0x0556FC -> 0x055948.,NO,Active control/dispatch path; not a direct rendering writer.,none,other,partially_patched,not_needed,Medium,Auto-added callsite from disassembly: `bsrw 0x55948` Non-rendering active control/dispatch path; intentionally replacement_target=none. [Validation: non-rendering dispatch/control node; downstream renderer targets are tracked in separate rows.]
0x05577E,0x05597E,"C-window pointer store: second ADDIL #0xC08000,D0 + MOVE.L D0,A5@(0x10A4) — duplicate FG base store",C,pointer init,init_only,genesistan_run_original_frontend_tick() [startup_trampoline.s] -> JMP 0x03A208 (arcade 0x03A008) -> arcade frontend state machine -> title init -> 0x05577E.,YES,Already NOPped.,none,other,already_patched,not_needed,High,NOP'd.
0x055788,0x055988,Callsite feeding window path: call/jump to 0x055948,C,control/state,active_conditional_gameplay,gameplay loop entry 0x040000 (game_engine_040000) -> game_engine_040000 -> callsite 0x055788 -> 0x055948.,NO,Active control/dispatch path; not a direct rendering writer.,none,other,partially_patched,not_needed,Medium,Auto-added callsite from disassembly: `bsrw 0x55948` Non-rendering active control/dispatch path; intentionally replacement_target=none. [Validation: non-rendering dispatch/control node; downstream renderer targets are tracked in separate rows.]
0x055818,0x055A18,"C-window pointer store: ADDIL #0xC08000,D0 + MOVE.L D0,A5@(0x10A0) — FG tilemap base into workram",C,pointer init,init_only,genesistan_run_original_frontend_tick() [startup_trampoline.s] -> JMP 0x03A208 (arcade 0x03A008) -> arcade frontend state machine -> title init path -> routine at 0x05577E area -> 0x055818.,YES,Already NOPped. A5@(0x10A0) is now never read by tilemap hook (hook reads ROM directly).,none,other,already_patched,not_needed,High,NOP'd.
0x055822,0x055A22,Callsite feeding window path: call/jump to 0x055948,C,control/state,active_conditional_gameplay,gameplay loop entry 0x040000 (game_engine_040000) -> game_engine_040000 -> callsite 0x055822 -> 0x055948.,NO,Active control/dispatch path; not a direct rendering writer.,none,other,partially_patched,not_needed,Medium,Auto-added callsite from disassembly: `bsrw 0x55948` Non-rendering active control/dispatch path; intentionally replacement_target=none. [Validation: non-rendering dispatch/control node; downstream renderer targets are tracked in separate rows.]
0x0558AA,0x055AAA,Callsite feeding window path: call/jump to 0x0558C6,C,control/state,active_conditional_gameplay,gameplay loop entry 0x040000 (game_engine_040000) -> game_engine_040000 -> callsite 0x0558AA -> 0x0558C6.,NO,Active control/dispatch path; not a direct rendering writer.,none,other,partially_patched,not_needed,Medium,Auto-added callsite from disassembly: `bsrw 0x558c6` Non-rendering active control/dispatch path; intentionally replacement_target=none. [Validation: non-rendering dispatch/control node; downstream renderer targets are tracked in separate rows.]
0x0558AE,0x055AAE,Callsite feeding window path: call/jump to 0x055904,C,control/state,active_conditional_gameplay,gameplay loop entry 0x040000 (game_engine_040000) -> game_engine_040000 -> callsite 0x0558AE -> 0x055904.,NO,Active control/dispatch path; not a direct rendering writer.,none,other,partially_patched,not_needed,Medium,Auto-added callsite from disassembly: `bsrw 0x55904` Non-rendering active control/dispatch path; intentionally replacement_target=none. [Validation: non-rendering dispatch/control node; downstream renderer targets are tracked in separate rows.]
0x0558C0,0x055AC0,Callsite feeding window path: call/jump to 0x0558E0,C,control/state,active_conditional_gameplay,gameplay loop entry 0x040000 (game_engine_040000) -> game_engine_040000 -> callsite 0x0558C0 -> 0x0558E0.,NO,Active control/dispatch path; not a direct rendering writer.,none,other,partially_patched,not_needed,Medium,Auto-added callsite from disassembly: `bsrw 0x558e0` Non-rendering active control/dispatch path; intentionally replacement_target=none. [Validation: non-rendering dispatch/control node; downstream renderer targets are tracked in separate rows.]
0x0558C6,0x055AC6,"Workram modifier: loop clearing workram area (0x10D000-related), frame counter reset",C,staging,dead_or_retired,genesistan_run_original_frontend_tick() [startup_trampoline.s] -> JMP 0x03A208 (arcade 0x03A008) -> arcade frontend state machine -> tilemap area -> workram modifier. NOPped in spec.,YES,Already NOPped. Modifies workram staging buffers that are retired (Build 140 direct ROM read).,none,workram,already_patched,not_needed,High,NOP'd.
0x0558E0,0x055AE0,Workram modifier 2: clears/resets workram slots used for tilemap staging buffers,C,staging,dead_or_retired,genesistan_run_original_frontend_tick() [startup_trampoline.s] -> JMP 0x03A208 (arcade 0x03A008) -> arcade frontend state machine -> tilemap area -> workram modifier 2. NOPped in spec.,YES,Already NOPped.,none,workram,already_patched,not_needed,High,NOP'd.
0x055904,0x055B04,"Tilemap row-ptr setup: reads 0x10D000 table, fills 0x10D040/0x10D080 with tile codes and attr pointers",C,staging,dead_or_retired,genesistan_run_original_frontend_tick() [startup_trampoline.s] -> JMP 0x03A208 (arcade 0x03A008) -> arcade frontend state machine -> would be called from 0x55948 dispatch before plane writers. NOPped in spec.,YES,"NOPped. Build 140 bypass: tilemap hooks read ROM tile codes directly, bypassing this broken staging chain entirely.",none,workram,already_patched,not_needed,High,"NOPped. Root cause analysis in Build 140 log: even if un-NOPped, 0x10D040/0x10D080 writes go to wrong addresses (not remapped in game_engine_040000)."
0x055948,0x055B48,"Tilemap dispatch: checks mode (A5@(0x10A8)), BSR to plane_a (0x55968) or plane_b (0x55990), then BSR post-render hook (0x558A2)",C,control/state,active_every_frame_gameplay,genesistan_run_original_frontend_tick() [startup_trampoline.s] -> JMP 0x03A208 (arcade 0x03A008) -> arcade frontend state machine -> game engine render path -> 0x055948 (dispatch). Called each frame during frontend tick. Also reachable in full-game via gameplay loop entry 0x040000 (game_engine_040000).,NO,Active control/dispatch path; not a direct rendering writer.,none,workram,unpatched,not_needed,High,"The dispatch runs unmodified. mode = A5@(0x10A8) = workram[0x854]. Currently always 0, so only plane_a fires. FG layer (plane_b) never renders until mode becomes non-zero. Mode investigation needed. [Build 142 repair: entry/dispatch control path, not a direct rendering replacement target.] Non-rendering active control/dispatch path; intentionally replacement_target=none. [Validation: non-rendering dispatch/control node; downstream renderer targets are tracked in separate rows.]"
0x055950,0x055B50,Callsite feeding window path: call/jump to 0x055968,C,control/state,active_conditional_gameplay,gameplay loop entry 0x040000 (game_engine_040000) -> game_engine_040000 -> callsite 0x055950 -> 0x055968.,NO,Callsite controls execution of downstream window writer/staging path.,VDP nametable write,other,partially_patched,required_now_gameplay,Medium,Auto-added callsite from disassembly: `bsrw 0x55968`
0x05595A,0x055B5A,Callsite feeding window path: call/jump to 0x055990,C,control/state,active_conditional_gameplay,gameplay loop entry 0x040000 (game_engine_040000) -> game_engine_040000 -> callsite 0x05595A -> 0x055990.,NO,Callsite controls execution of downstream window writer/staging path.,VDP nametable write,other,partially_patched,required_now_gameplay,Medium,Auto-added callsite from disassembly: `bsrw 0x55990`
0x055968,0x055B68,"Plane_a tilemap writer: iterates 16 rows of BG layer 0 tiles, writes to C-window (0xC00000-page 0). Hooked to genesistan_hook_tilemap_plane_a → VDP BG_B nametable writes.",C,direct write,active_every_frame_gameplay,genesistan_run_original_frontend_tick() [startup_trampoline.s] -> JMP 0x03A208 (arcade 0x03A008) -> arcade frontend state machine -> 0x055948 -> BSR 0x055968 (mode==0 path). Also reachable in full-game via gameplay loop entry 0x040000 (game_engine_040000).,YES,Replaced by JSR to genesistan_hook_tilemap_plane_a + RTS. C hook writes VDP nametable directly.,VDP nametable write,ROM table,already_patched,required_now_gameplay,High,Build 140: hook reads tile codes from ROM at 0x16B1C + i*0x22C0 + frame_ctr*64. Writes to BG_B (arcade BG layer 0). frame_ctr = workram[0x9F]. Tile cache handles DMA on miss.
0x055990,0x055B90,"Plane_b tilemap writer: iterates 16 rows of FG layer 1 tiles, writes to C-window (0xC08000-page 2). Hooked to genesistan_hook_tilemap_plane_b → VDP BG_A nametable writes.",C,direct write,active_conditional_gameplay,genesistan_run_original_frontend_tick() [startup_trampoline.s] -> JMP 0x03A208 (arcade 0x03A008) -> arcade frontend state machine -> 0x055948 -> BSR 0x055990 (mode!=0 path). Currently never fires (mode always 0). Also reachable in full-game via gameplay loop entry 0x040000 (game_engine_040000).,YES,Replaced by JSR to genesistan_hook_tilemap_plane_b + RTS.,VDP nametable write,ROM table,already_patched,required_now_gameplay,High,Build 140: hook writes to BG_A (arcade FG layer 1). GAP: mode (workram[0x854] = A5@(0x10A8)) is always 0 so this path never fires. Need to confirm when mode changes and whether FG layer is used during title sequence.
0x055AB4,0x055CB4,Scroll write: MOVE.W A5@(0x10EE) to 0xC20000 — Y-scroll layer 0 to PC080SN scroll register,C,scroll,active_every_frame_gameplay,genesistan_run_original_frontend_tick() [startup_trampoline.s] -> JMP 0x03A208 (arcade 0x03A008) -> arcade frontend state machine -> tilemap render area -> post-tilemap scroll update at 0x55AB4 (fires each frame after tilemap dispatch). Also reachable in full-game via gameplay loop entry 0x040000 (game_engine_040000).,NO,"Currently NOPped AND the shadow is never populated. GAP: scroll is stuck at 0,0. The source value A5@(0x10EE) = workram[0x877] is set by game code. Either un-NOP + remap to shadow, or read workram directly in sync_arcade_scroll_to_vdp().",VDP scroll write,workram,already_patched,required_now_gameplay,High,"Direct shift-table replacement routes this site to genesistan_scroll_from_workram_vdp(), reading live A5 workram scroll fields and issuing direct VDP scroll writes. Vertical crop policy 240->224 is explicit via RASTAN_VERTICAL_CROP_BIAS=8, applied to BG and FG Y equally."
0x055ABC,0x055CBC,Scroll write: MOVE.W A5@(0x10EC) to 0xC40000 — X-scroll layer 0 to PC080SN scroll register,C,scroll,active_every_frame_gameplay,genesistan_run_original_frontend_tick() [startup_trampoline.s] -> JMP 0x03A208 (arcade 0x03A008) -> arcade frontend state machine -> 0x055ABC (paired with 0x055AB4). Also reachable in full-game via gameplay loop entry 0x040000 (game_engine_040000).,NO,Same gap as 0x055AB4. Source: workram[0x876].,VDP scroll write,workram,already_patched,required_now_gameplay,High,"Direct shift-table replacement routes this site to genesistan_scroll_from_workram_vdp(), reading live A5 workram scroll fields and issuing direct VDP scroll writes. Vertical crop policy 240->224 is explicit via RASTAN_VERTICAL_CROP_BIAS=8, applied to BG and FG Y equally."
0x055AC4,0x055CC4,Scroll write: MOVE.W A5@(0x10B0) to 0xC20002 — Y-scroll layer 1 to PC080SN scroll register,C,scroll,active_every_frame_gameplay,"genesistan_run_original_frontend_tick() [startup_trampoline.s] -> JMP 0x03A208 (arcade 0x03A008) -> arcade frontend state machine -> 0x055AC4 (layer 1 Y-scroll, paired sequence). Also reachable in full-game via gameplay loop entry 0x040000 (game_engine_040000).",NO,Same gap. Source: workram[0x858].,VDP scroll write,workram,already_patched,required_now_gameplay,High,"Direct shift-table replacement routes this site to genesistan_scroll_from_workram_vdp(), reading live A5 workram scroll fields and issuing direct VDP scroll writes. Vertical crop policy 240->224 is explicit via RASTAN_VERTICAL_CROP_BIAS=8, applied to BG and FG Y equally."
0x055ACC,0x055CCC,Scroll write: MOVE.W A5@(0x10AE) to 0xC40002 — X-scroll layer 1 to PC080SN scroll register,C,scroll,active_every_frame_gameplay,"genesistan_run_original_frontend_tick() [startup_trampoline.s] -> JMP 0x03A208 (arcade 0x03A008) -> arcade frontend state machine -> 0x055ACC (layer 1 X-scroll, paired sequence). Also reachable in full-game via gameplay loop entry 0x040000 (game_engine_040000).",NO,Same gap. Source: workram[0x857].,VDP scroll write,workram,already_patched,required_now_gameplay,High,"Direct shift-table replacement routes this site to genesistan_scroll_from_workram_vdp(), reading live A5 workram scroll fields and issuing direct VDP scroll writes. Vertical crop policy 240->224 is explicit via RASTAN_VERTICAL_CROP_BIAS=8, applied to BG and FG Y equally."
0x055B84,0x055D84,"C-window pointer: ADDIL #0xC00000,D0 — adds BG-page base to D0 in pointer advancement sequence",C,pointer init,dead_or_retired,genesistan_run_original_frontend_tick() [startup_trampoline.s] -> JMP 0x03A208 (arcade 0x03A008) -> arcade frontend state machine -> pointer init path -> 0x055B84. Part of workram row-ptr chain (retired).,YES,Already NOPped.,none,other,already_patched,not_needed,High,NOP'd.
0x055DDC,0x055FDC,Sprite-phase control helper state machine (calls 0x5602A branch tree; formerly reached from 0x03A6B2/0x03A860).,none,control/state,dead_or_retired,Frontend callsites 0x03A6B2 and 0x03A860 were opcode-NOPed; helper is not reached in current frontend build.,YES,Current frontend path already bypasses this helper via patched callsites.,none,workram,already_patched,not_needed,High,Build 142 repair add: D-window-adjacent control/state path explicitly catalogued as non-target in current frontend rendering replacement.
0x055E54,0x056054,Pointer init: MOVE.L #0xC00400 to A5@(0x10A0) — stores BG-nametable base into A5 workram slot,C,pointer init,init_only,genesistan_run_original_frontend_tick() [startup_trampoline.s] -> JMP 0x03A208 (arcade 0x03A008) -> arcade frontend state machine -> title init path -> 0x055E54.,YES,Already NOPped. A5@(0x10A0) row-ptr slot no longer read by hooks.,none,other,already_patched,not_needed,High,NOP'd.
0x056032,0x056232,"Pointer load: MOVEA.L #0xC00828,A1 — loads C-window address into A1 for subsequent writes",C,pointer init,dead_or_retired,genesistan_run_original_frontend_tick() [startup_trampoline.s] -> JMP 0x03A208 (arcade 0x03A008) -> arcade frontend state machine -> game engine path -> 0x056032.,YES,Already NOPped.,none,other,already_patched,not_needed,High,"NOP'd. [Build 142 repair: patched-out runtime path; retained for traceability, not a live rendering replacement target.]"
0x05605C,0x05625C,"Pointer load: MOVEA.L #0xC00028,A1 — second C-window base load (alternate path)",C,pointer init,dead_or_retired,genesistan_run_original_frontend_tick() [startup_trampoline.s] -> JMP 0x03A208 (arcade 0x03A008) -> arcade frontend state machine -> game engine -> 0x05605C (alternate to 0x056032).,YES,Already NOPped.,none,other,already_patched,not_needed,High,"NOP'd. [Build 142 repair: patched-out runtime path; retained for traceability, not a live rendering replacement target.]"
0x0560A6,0x0562A6,Callsite feeding window path: call/jump to 0x0560DA,C,control/state,active_conditional_gameplay,gameplay loop entry 0x040000 (game_engine_040000) -> game_engine_040000 -> callsite 0x0560A6 -> 0x0560DA.,NO,Callsite controls execution of downstream window writer/staging path.,VDP nametable write,other,partially_patched,required_now_gameplay,Medium,Auto-added callsite from disassembly: `bsrw 0x560da`
0x0560AA,0x0562AA,Callsite feeding window path: call/jump to 0x055AB4,C,control/state,active_conditional_gameplay,gameplay loop entry 0x040000 (game_engine_040000) -> game_engine_040000 -> callsite 0x0560AA -> 0x055AB4.,NO,Callsite controls execution of downstream window writer/staging path.,VDP scroll write,other,partially_patched,required_now_gameplay,Medium,Auto-added callsite from disassembly: `jsr 0x55ab4`
0x0560DA,0x0562DA,Large C-window store sequence: multiple moves to C-window BG-layer (0xC08000 region),C,direct write,active_conditional_gameplay,genesistan_run_original_frontend_tick() [startup_trampoline.s] -> JMP 0x03A208 (arcade 0x03A008) -> arcade frontend state machine -> game engine path -> 0x0560DA. Large block of C-window writes NOPped. Also reachable in full-game via gameplay loop entry 0x040000 (game_engine_040000).,YES,Already NOPped (large NOP span).,VDP nametable write,ROM table,already_patched,later_gameplay,Medium,NOP'd. Large block. Purpose unclear from address alone — may be sprite/control data writes to PC080SN internal region.
0x056136,0x056336,Palette callsite: invokes 0x59AD4 for gameplay palette bank update,none,palette,active_conditional_gameplay,gameplay loop 0x040000 -> 0x041F0E -> 0x5100A -> JSR 0x55650 -> branch -> 0x56136 -> JSR 0x59AD4.,NO,Callsite applies gameplay/FX palette updates; keep as explicit replacement anchor.,palette load,palette buffer,unpatched,required_now_gameplay,High,One distinct callsite in CLCS palette update network.
0x05614A,0x05634A,Palette callsite: invokes 0x59AD4 for gameplay palette bank update,none,palette,active_conditional_gameplay,gameplay loop 0x040000 -> 0x041F0E -> 0x5100A -> 0x55650 path -> 0x5614A -> JSR 0x59AD4.,NO,Callsite applies gameplay/FX palette updates; keep as explicit replacement anchor.,palette load,palette buffer,unpatched,required_now_gameplay,High,One distinct callsite in CLCS palette update network.
0x05615C,0x05635C,Palette callsite: invokes 0x59AD4 for gameplay palette bank update,none,palette,active_conditional_gameplay,gameplay loop 0x040000 -> 0x041F0E -> 0x5100A -> 0x55650 path -> 0x5615C -> JSR 0x59AD4.,NO,Callsite applies gameplay/FX palette updates; keep as explicit replacement anchor.,palette load,palette buffer,unpatched,required_now_gameplay,High,One distinct callsite in CLCS palette update network.
0x05616E,0x05636E,Palette callsite: invokes 0x59AD4 for gameplay palette bank update,none,palette,active_conditional_gameplay,gameplay loop 0x040000 -> 0x041F0E -> 0x5100A -> 0x55650 path -> 0x5616E -> JSR 0x59AD4.,NO,Callsite applies gameplay/FX palette updates; keep as explicit replacement anchor.,palette load,palette buffer,unpatched,required_now_gameplay,High,One distinct callsite in CLCS palette update network.
0x056184,0x056384,Palette callsite: invokes 0x59AD4 for gameplay palette bank update,none,palette,active_conditional_gameplay,gameplay loop 0x040000 -> 0x041F0E -> 0x5100A -> 0x55650 path -> 0x56184 -> JSR 0x59AD4.,NO,Callsite applies gameplay/FX palette updates; keep as explicit replacement anchor.,palette load,palette buffer,unpatched,required_now_gameplay,High,One distinct callsite in CLCS palette update network.
0x056198,0x056398,Palette callsite: invokes 0x59AD4 for gameplay palette bank update,none,palette,active_conditional_gameplay,gameplay loop 0x040000 -> 0x041F0E -> 0x5100A -> 0x55650 path -> 0x56198 -> JSR 0x59AD4.,NO,Callsite applies gameplay/FX palette updates; keep as explicit replacement anchor.,palette load,palette buffer,unpatched,required_now_gameplay,High,One distinct callsite in CLCS palette update network.
0x0561B0,0x0563B0,Callsite feeding window path: call/jump to 0x055AB4,C,control/state,active_conditional_gameplay,gameplay loop entry 0x040000 (game_engine_040000) -> game_engine_040000 -> callsite 0x0561B0 -> 0x055AB4.,NO,Callsite controls execution of downstream window writer/staging path.,VDP scroll write,other,partially_patched,required_now_gameplay,Medium,Auto-added callsite from disassembly: `jsr 0x55ab4`
0x0561C0,0x0563C0,"C-window copy: MOVEA.L #0xC08000,A0 + MOVEA.L #0xC00000,A1 + MOVE.L (A0),(A1) — copies FG-page data to BG-page",C,copy,dead_or_retired,genesistan_run_original_frontend_tick() [startup_trampoline.s] -> JMP 0x03A208 (arcade 0x03A008) -> arcade frontend state machine -> game engine -> 0x0561C0.,YES,Already NOPped. Intra-C-window copy; irrelevant on Genesis since VDP planes are separate.,none,other,already_patched,not_needed,High,"NOP'd. Cross-page copy within C-window. Genesis VDP manages BG_A/BG_B independently. [Build 142 repair: patched-out runtime path; retained for traceability, not a live rendering replacement target.]"
0x057454,0x057654,Callsite feeding window path: call/jump to 0x055AB4,C,control/state,active_conditional_gameplay,gameplay loop entry 0x040000 (game_engine_040000) -> game_engine_040000 -> callsite 0x057454 -> 0x055AB4.,NO,Callsite controls execution of downstream window writer/staging path.,VDP scroll write,other,partially_patched,required_now_gameplay,Medium,Auto-added callsite from disassembly: `jsr 0x55ab4`
0x0575CE,0x0577CE,"C-window base RTS: third MOVEA.L #0xC08000,A0 entry (another route to row-ptr builder)",C,pointer init,dead_or_retired,genesistan_run_original_frontend_tick() [startup_trampoline.s] -> JMP 0x03A208 (arcade 0x03A008) -> arcade frontend state machine -> third alternate path to row-ptr builder -> 0x0575CE. RTS'd.,YES,RTS'd at entry.,none,other,already_patched,not_needed,High,RTS'd.
0x0575FE,0x0577FE,Palette callsite: invokes 0x59AD4 for gameplay palette bank update,none,palette,active_conditional_gameplay,gameplay loop 0x040000 -> 0x041F0E -> 0x5100A -> 0x55650 palette animation branch -> 0x575FE -> BSR 0x59AD4.,NO,Callsite applies gameplay/FX palette updates; keep as explicit replacement anchor.,palette load,palette buffer,unpatched,required_now_gameplay,High,One distinct callsite in CLCS palette update network.
0x057610,0x057810,Palette callsite: invokes 0x59AD4 for gameplay palette bank update,none,palette,active_conditional_gameplay,gameplay loop 0x040000 -> 0x041F0E -> 0x5100A -> 0x55650 palette animation branch -> 0x57610 -> BSR 0x59AD4.,NO,Callsite applies gameplay/FX palette updates; keep as explicit replacement anchor.,palette load,palette buffer,unpatched,required_now_gameplay,High,One distinct callsite in CLCS palette update network.
0x057800,0x057A00,"Lives reset in gameplay restart path: MOVE.W #1,A5@(0x0100)",none,staging,active_conditional_gameplay,gameplay loop entry 0x040000 -> gameplay restart/state reset path -> 0x057800.,NO,Directly seeds lives source consumed by HUD update routines.,VDP SAT,workram,unpatched,required_now_gameplay,Medium,Anchor-related gameplay reset path.
0x057816,0x057A16,Palette callsite: invokes 0x59AD4 for gameplay palette bank update,none,palette,active_conditional_gameplay,gameplay loop 0x040000 -> 0x041F0E -> 0x5100A -> 0x55650 palette animation branch -> 0x57816 -> JSR 0x59AD4.,NO,Callsite applies gameplay/FX palette updates; keep as explicit replacement anchor.,palette load,palette buffer,unpatched,required_now_gameplay,High,One distinct callsite in CLCS palette update network.
0x05782A,0x057A2A,Palette callsite: invokes 0x59AD4 for gameplay palette bank update,none,palette,active_conditional_gameplay,gameplay loop 0x040000 -> 0x041F0E -> 0x5100A -> 0x55650 palette animation branch -> 0x5782A -> JSR 0x59AD4.,NO,Callsite applies gameplay/FX palette updates; keep as explicit replacement anchor.,palette load,palette buffer,unpatched,required_now_gameplay,High,One distinct callsite in CLCS palette update network.
0x05783E,0x057A3E,Palette callsite: invokes 0x59AD4 for gameplay palette bank update,none,palette,active_conditional_gameplay,gameplay loop 0x040000 -> 0x041F0E -> 0x5100A -> 0x55650 palette animation branch -> 0x5783E -> JSR 0x59AD4.,NO,Callsite applies gameplay/FX palette updates; keep as explicit replacement anchor.,palette load,palette buffer,unpatched,required_now_gameplay,High,One distinct callsite in CLCS palette update network.
0x057850,0x057A50,Palette callsite: invokes 0x59AD4 for gameplay palette bank update,none,palette,active_conditional_gameplay,gameplay loop 0x040000 -> 0x041F0E -> 0x5100A -> 0x55650 palette animation branch -> 0x57850 -> JSR 0x59AD4.,NO,Callsite applies gameplay/FX palette updates; keep as explicit replacement anchor.,palette load,palette buffer,unpatched,required_now_gameplay,High,One distinct callsite in CLCS palette update network.
0x0578A2,0x057AA2,Callsite feeding window path: call/jump to 0x055AB4,C,control/state,active_conditional_gameplay,gameplay loop entry 0x040000 (game_engine_040000) -> game_engine_040000 -> callsite 0x0578A2 -> 0x055AB4.,NO,Callsite controls execution of downstream window writer/staging path.,VDP scroll write,other,partially_patched,required_now_gameplay,Medium,Auto-added callsite from disassembly: `jsr 0x55ab4`
0x0598C2,0x059AC2,Palette callsite: invokes 0x59AD4 for gameplay palette bank update,none,palette,active_conditional_gameplay,gameplay loop 0x040000 -> gameplay render helper path -> 0x5988C block -> 0x598C2 -> BSR 0x59AD4.,NO,Callsite applies gameplay/FX palette updates; keep as explicit replacement anchor.,palette load,palette buffer,unpatched,required_now_gameplay,High,One distinct callsite in CLCS palette update network.
0x0598F0,0x059AF0,Palette callsite: invokes 0x59AD4 for gameplay palette bank update,none,palette,active_conditional_gameplay,gameplay loop 0x040000 -> gameplay render helper path -> 0x5988C block -> 0x598F0 -> BSR 0x59AD4.,NO,Callsite applies gameplay/FX palette updates; keep as explicit replacement anchor.,palette load,palette buffer,unpatched,required_now_gameplay,High,One distinct callsite in CLCS palette update network.
0x05999A,0x059B9A,Palette callsite: invokes 0x59AD4 for gameplay palette bank update,none,palette,active_conditional_gameplay,gameplay loop 0x040000 -> gameplay render helper path -> 0x5999A -> BSR 0x59AD4.,NO,Callsite applies gameplay/FX palette updates; keep as explicit replacement anchor.,palette load,palette buffer,unpatched,required_now_gameplay,High,One distinct callsite in CLCS palette update network.
0x0599F0,0x059BF0,Palette callsite: invokes 0x59AD4 for gameplay palette bank update,none,palette,active_conditional_gameplay,gameplay loop 0x040000 -> gameplay render helper path -> 0x599F0 -> BSR 0x59AD4.,NO,Callsite applies gameplay/FX palette updates; keep as explicit replacement anchor.,palette load,palette buffer,unpatched,required_now_gameplay,High,One distinct callsite in CLCS palette update network.
0x059A20,0x059C20,Palette callsite: invokes 0x59AD4 for gameplay palette bank update,none,palette,active_conditional_gameplay,gameplay loop 0x040000 -> gameplay render helper path -> 0x59A20 -> BSR 0x59AD4.,NO,Callsite applies gameplay/FX palette updates; keep as explicit replacement anchor.,palette load,palette buffer,unpatched,required_now_gameplay,High,One distinct callsite in CLCS palette update network.
